ID,active,Name,Description
631,1,Meat Cleaver(푸주칼),"사용 시 방 안의 모든 적을 작은 사이즈의 적 2개로 나눠버린다. 나눠진 적은 원본 체력의 40%를 가지며, 히트박스의 크기는 작아지지 않는다.보스에게도 통하며, 최종 보스들에겐 통하지 않지만 예외로 Delirium은 둘 이상으로 쪼개진다. 일반 몬스터는 최대 2번, 챔피언 몬스터와 보스는 최대 3번까지 쪼갤 수 있으며, 더이상 쪼개질 수 없는 형태라면 25데미지를 준다.The Fallen, Teratoma, Gemini 등 체력이 일정량 이하로 떨어지면 분열하는 몬스터에게 사용하면 바로 분열되어 버리며, 특별히 Loki에게 사용할 경우에는 Lokii가 된다.Chub과 Carion Queen에게 사용하면 즉사시킨다.챔피언 몬스터에게 사용하면 분열한 몬스터들이 전부 보상을 줄 확률이 있기 때문에 파밍을 시도할 수 있고, 몬스터의 수가 많을수록 좋은 아이템도 시너지가 좋다. 또 천사방의 천사 석상에 사용하면 분열된 천사들이 전부 열쇠 조각을 떨구는데, 만약 아이템 리롤 수단이 있거나 Filigree Feather을 가지고 있다면 천사방 아이템을 그만큼 먹을 수 있다."
632,0,Evil Charm(이블아이 부적),운이 2 증가하고 각종 상태이상에 면역이 된다.Evil eye charm의 모습을 하고 있는데 명칭에서는 eye를 뺐다.
633,0,Dogma(신조),"획득 시 비행 효과와 습득한 방에서만 지속되는 일회성 보호막 효과를 얻으며, 이동 속도가 +0.1 증가하고 공격력이 +2 증가한다. 노말 모드의 경우 추가로 The Wafer 효과를 얻는다. 또한 체력을 회복시켜 주는데, 체력 회복 메커니즘은 다음과 같다.현재 빨간 하트 + 소울 하트의 합이 6개 이상일 경우에는 체력 회복이 없다.현재 빨간 하트 + 소울 하트의 합의 6개 미만일 경우 체력을 6칸으로 회복시켜 준다. 이 때 빨간 하트 최대치가 6칸 미만일 경우 소울 하트를 제공해 하트 총합을 6개로 맞춘다.키퍼는 코인 하트를 모두 회복시켜 주며, 남는 체력 분량만큼의 아군 자폭 파리를 생성한다.더 포가튼은 본체는 뼈 하트를 추가해주지 않는 대신 체력을 모두 회복시켜 주고, 영혼은 소울 하트 6개를 충전해준다.Dogma를 처치하고 The Beast와 전투할 때 자동으로 제공되지만, The Beast와 싸우는 게 아니라면 Death Certificate로 갈 수 있는 사망 증명서 방이나, Spindown Dice로 아래의 Purgatory를 돌려서 먹는 방법이 유이하다. 다행히도 아이템 도감에는 The Beast와의 첫 전투 때 자동으로 등록된다."
634,0,Purgatory(연옥),"방 안에 붉은 균열이 생성되며, 균열을 지나가면 유령이 나와서 적을 추적해 공격한다.유령은 적에게 돌진해서 공격력의 2~3배 데미지를 주며 터지며, 캐릭터는 폭발에 휩쓸리지 않는다. 알트 ""Lazarus""의 경우 방을 클리어 한 후 아이템을 획득하지 않은 캐릭터와 이 유령이 같이 존재할 경우 튕기는 버그가 있다."
635,1,Stitches(바느질 인형),"지형을 무시하고 비행할 수 있는 인형 패밀리어를 소환한다. 인형은 평소에는 공격키의 방향대로 이동하다가 액티브 사용 시 인형의 위치와 캐릭터의 위치를 서로 뒤바꾼다. 단, 인형이 캐릭터가 서 있을 수 없는 장소에 있으면 바꿔치기가 불가능하다.인형은 자유자재로 이동이 가능하기 때문에 캐릭터가 비행 능력이 없어도 구멍이나 장애물에 막혀 있는(=비행 능력으로만 먹을 수 있는) 아이템을 먹을 수 있다. 인형은 0.5초당 1.5의 접촉 피해를 입히며, 마치 스펠렁키처럼 캐릭터가 텔레포트한 자리에 적이 있다면 텔레포트 시 공격력의 3배 + 40의 데미지를 준다. 델리리움에게 텔레프랙의 맛을 보여줄 수 있다. 텔레포트 시에는 짧은 무적시간이 있으므로 가시 상자나 저주방을 체력 소모 없이 사용할 수 있고, 적이 텔레프랙 공격을 당하고 살아남거나 폭발하는 등 후폭풍을 남겨도 대미지를 입지 않고 회피할 수 있다. 또한 파란색/보라색 불과 그리드 인형을 파괴할 수 있고, 복고풍 보물 방에 벽으로 둘러싸여 있는 아이템도 텔레포트로 먹을 수 있다. 이렇게 엄청난 유틸리티를 자랑하고 공격 성능도 나쁘지 않은 아이템임에도 고작 퀄리티가 1인 것이 미스터리."
636,1,R Key(R키),"모티브는 알다시피 디폴트 조작의 리셋 키. R키라고 해서 정말로 R키를 누르고 피눈물을 흘린 사람들도 있다. 사용하면 Victory Lap을 시작한 것처럼 R Key를 사용하기 전에 모은 아이템과 픽업 아이템, 그리고 스탯 변화를 모두 유지한 채로 1스테이지의 시작방으로 돌아간다. 당연하지만 Victory Lap과 달리 업적을 달성할 수 있다. 정확히는 Victory Lap보다는 그냥 진짜 새 게임을 시작하는데 모든 아이템을 계승하는 느낌이라고 보는 게 더 좋다.게임 타이머와 점수는 초기화되지 않으며, R Key를 사용하기 전에 악마방 루트를 타도 재시작 후에는 천사방을 다시 볼 수 있고, 기부함이 고장났다면 다시 기부할 수 있다.The Beast 루트에서 스테이지 역행 중에 사용하면 역행 버전의 스테이지 1로 올라가니 유의할 것.그리드 모드에서 보거나 알트 모드 키퍼로 플레이할 시 영파 방지 등을 위해서 R Key의 가격은 99코인이나 한다!이 아이템을 여러 번 이용하면 그리드(그리디어) 모드를 제외한 체크리스트 아이콘을 한 판에 전부 채울 수 있다. 처치 후 무조건 엔딩 컷신으로 강제직행하는 The Beast를 제일 마지막에 클리어하고, 나머지 아이콘의 순서는 자유. 단, 메가 사탄은 50% 확률로 처치 후 엔딩이 뜨기 때문에 운이 좋아야 한다. R Key를 만들어낼 수 있는 알트 모드 카인으로 해보기가 가장 쉽다. 다른 캐릭터로 R Key를 여러 번 사용하고자 할 경우 Echo Chamber + ? Card 조합이 필수. 이 마저도 Schoolbag나 Starter Deck이 없으면 액티브와 카드 슬롯은 봉인된다."
637,0,Knockout Drops(KO 물약),"주먹 모양의 눈물이 나가며, 주먹 모양의 눈물은 강한 넉백과 혼란 효과를 유발한다.넉백에 맞은 적이 오브젝트나 벽에 부딪히면 10의 추가 데미지를 얻으며, 운이 9 이상이면 모든 눈물 공격이 주먹 눈물로 바뀐다. Knockout drops는 범죄 목적으로 상대의 음료에 몰래 타는 마취제, 약물 등을 지칭한다."
638,1,Eraser(지우개),"사용한 다음 몬스터에게 던지면 그 몬스터를 즉사시키고, 즉사한 몬스터랑 같은 종류의 몬스터들은 다음 판을 시작할 때까지 두 번 다시 나타나지 않는다.방을 클리어하거나 배터리 픽업템을 이용해서는 게이지를 채울 수 없고, 다음 층으로 넘어가야만 다시 사용할 수 있으니 어떤 적을 지울지 잘 생각해야 하고 빗나가지 않게 잘 던져야 한다. 또 이것 때문에 공격 시 액티브 아이템의 게이지를 비우는 Bulb는 조심, 또 조심해야 한다.무적 상태의 적에게는 효과가 없다. 따라서 Host 같은 적들을 지우고 싶으면 대미지를 입을 수 있는 상태에서 Eraser를 던져야 한다.보스는 즉사시키지 않고 15대미지만 주지만, 만약 Eraser로 보스를 죽이면 그 보스도 이번 판에서는 두 번 다시 나타나지 않는다. 후반 스테이지에서는 일반 방에 보스가 출몰할 수 있으니 성공적으로 지우면 게임이 편해질 수 있다."
639,1,Yuck Heart(역겨운 심장),사용시 Rotten Heart 하나를 획득한다.
640,1,Urn of Souls(영혼의 단지),"사용하면 공격 방향으로 푸른 불꽃 공격이 나간다.이 아이템을 들고 있는 상태로 적을 처치하면 아이템에 영혼 스택이 쌓이며, 이 아이템은 영혼 스택을 소모해서 사용할 수 있다. 영혼 스택은 20까지 쌓이며 보스는 스택을 더 많이 쌓아준다.푸른 불꽃 공격은 거리가 가까우면 데미지를 더 많이 줄 수 있는데, 거리에 따라 초당 22.5~31.5의 데미지를 준다. 또한 대각선으로 공격 가능하고, 적의 탄환을 파괴한다. 공격 시에는 반대 방향으로 캐릭터가 살짝 밀리므로 주의."
641,0,Akeldama(아겔다마),"적이 있는 방에 입장하면 캐릭터의 뒤에 눈물이 점점 꼬리처럼 생성되며, 철퇴처럼 휘둘러서 공격할 수 있다. 아겔다마는 유다가 자살한 장소로, 습득 시 대사인 spill your guts은 속마음을 모두 꺼낸다는 숙어적인 의미이지만 직역하면 내장을 쏟아낸다는 의미가 된다. 유다가 죽었을 때 내장이 터져나왔다는 전승을 나타낸 것으로 보인다."
642,1,Magic Skin(마법 피부),"사용하면 현재 방 배열의 아이템을 하나 생성한다. 재사용 가능한 Mystery gift.대신에 사용할 때마다 대가로 빨간 하트 한 칸, 소울 하트 두 칸을 소비해서 Broken Heart 한 칸을 만들어버린다.게다가 사용하고 나면 Magic Skin을 들고 있지 않는 한 모든 아이템이 Magic Skin으로 대체될 확률이 생긴다. 이 확률은 사용한 횟수만큼 올라가므로 Magic Skin을 여러 번 사용했다면 웬만하면 버리지 않는 것이 좋다. 심지어 Lemegeton 사용 시에도 Magic Skin이 나올 수도 있다(...) 이 불꽃이 남아 있으면 Magic Skin을 소지한 것으로 처리된다.Magic Skin으로 사라지는 하트는 빨간 하트 1칸, 뼈 하트 1칸, 소울 하트 2칸 순이다.Broken Heart는 고해실에 확률적으로 치료하거나(치료해도 소비한 체력을 돌려주지는 않는다.), Genesis를 사용하는 것으로 없앨 수 있다.당장 추가 아이템을 하나 주는 대신 앞으로 나오는 대신 체력과 미래에 등장할 아이템을 희생해야 하는 아이템. 다만 잘 이용한다면 특수 방 배열 아이템의 획득 기회가 늘어나므로 사용에 따라서 강력한 아이템 또는 트롤 아이템이 될 수도 있다.Keeper 역시 코인 하트 한 칸을 Broken Heart로 만들어 버리지만 The Lost만은 그냥 사용할 수 있다. 단 1회용이 되므로 사용하면 Magic skin은 사라진다.Broken Heart 외에 Magic Skin 아이템 자체에도 사용 가능한 카운트가 별도로 존재한다. The Lost와 알트 로스트는 1회, 나머지 캐릭터는 12회 사용 가능하며 카운트가 소진될 경우 Magic Skin 아이템이 소멸하며 로스트와 알트 로스트를 제외하면 남아있는 체력과 무관하게 모든 하트를 Broken Heart로 바꿔버려 즉사시킨다. 이 카운트는 ? Card 사용 시 차감되지 않으며 고해실로 치료할 경우 치료된 갯수만큼 차감된 카운트가 회복된다. 반대로 카운트가 남아있어도 Magic skin을 사용하여 Broken Heart가 생길 때 ""하트 상한 = Broken Heart 갯수""가 되면 Magic Skin 아이템이 소멸한다. Magic Skin이 소멸한 경우 더 이상 아이템이 Magic Skin으로 대체되지 않는다.Magic Skin은 소원을 들어주는 대신 그만큼 가죽의 크기가 줄어들고 사용자의 수명도 줄어들게 만든다는 내용의 오노레 드 발자크의 소설 《나귀 가죽》 (La Peau de chagrin)을 참고한 것으로 보인다."
643,0,Revelation(계시),"획득시 비행 능력, 소울 하트 2개를 얻으며 2.5초 동안 충전되는 레이저 공격을 날린다.통칭 천사포로 혈사처럼 충전 후 직선 레이저 공격을 한다. 다만 공격 무기가 눈물을 대체하는 것이 아니라, 눈물 공격 도중에 떼면 발사하는 형식이다. 눈물과 별개로 나가기 때문인지 충전속도는 2.5초로 고정이며, 캐릭터의 공격 속도에 영향을 받지 않는다. 레이저 공격은 한 번에 최대 15틱까지 들어가며 대각선으로도 사용가능하다. 또 눈가리개 상태라도 레이저 공격을 할 수 있기 때문에 눈물 공격이 불가능한 챌린지에서는 더할 나위 없이 귀중한 아이템이 된다. 그러나 이 아이템은 상술했듯이 공속과 무관하게 충전속도가 고정되고, 아이템 관련 시너지가 다른 혈사류 아이템에 비해 적고 여러 개 획득한다해서 레이저가 강해지지 않는다."
644,0,Consolation Prize(위로상),"획득시 현재 캐릭터의 가장 낮은 스탯을 올려주며, 제일 적은 픽업 아이템을 준다.올려주는 스탯은 상대적으로 평가하며, 올려주는 수치는 다음과 같다.이동속도 +0.2공격력 +1공격속도 +0.6사거리 +5.25상대적이기 때문에 뭐가 오를 지 바로 판단하기 힘든 것이 난점. 또한 가장 적은 픽업을 골라서 동전 3개, 폭탄 1개, 열쇠 1개 중의 하나를 바로 지급한다. 폭탄, 열쇠는 1개마다 3골드로 판단한다."
645,0,Tinytoma(타이니토마),"보스몬스터인 Teratoma를 닮은 패밀리어를 생성한다.패밀리어는 캐릭터의 주위를 천천히 돌면서 적, 탄막에 3번 닿으면 2개로 분열하고, 이 상태에서 2번 닿으면 자폭 거미 2마리로 분열한다. 모두 자폭 거미가 되어 사라졌으면 5초 후 다시 생성된다."
646,0,Brimstone Bombs(유황폭탄),폭탄이 터질 때 마치 Head of Krampus처럼 십자 모양의 혈사포를 생성한다.
647,0,4.5 Volt(4.5볼트 전지),"액티브 아이템이 방을 클리어할 때마다 충전되지 않는 대신 적에게 대미지를 줄 때마다 조금씩 충전되도록 바꾼다. (40 + 20 x 현재 스테이지)의 대미지를 입힐 때마다 게이지 1칸이 차고, 패밀리어나 다른 액티브 아이템으로 입힌 대미지도 반영된다. 적의 체력이 플레이어가 주는 대미지보다 적으면 적의 체력만큼까지만 차고, 공격 한 번에 게이지는 최대 한 칸까지만 찬다.소울하트로만 충전되는 Alabaster Box, 층마다 한 번밖에 사용할 수 없는 Eraser, 그리고 일정 시간마다 게이지가 차는 아이템에게는 효과가 없다.스테이지 대비 일반 몬스터들의 체력이 그리 높진 않고 몬스터가 아예 없는 레이아웃도 있기 때문에 일반 방에서는 효율이 딸리는 아이템이다. 하지만 이 아이템이 진가를 발휘하는 곳은 최종보스와의 대결에서인데, 해당 보스들은 체력이 몇천대에 이르고 다른 몬스터를 소환하는 경우도 대다수이므로 하나의 방에서 액티브 아이템이 수 번, 많으면 수십 번까지 완충된다! 강력한 액티브 아이템을 들고 왔다면 보스전의 난이도가 급락하니 최종보스를 보다 쉽게 깰 수 있다."
649,0,Fruity Plum,"작은 Baby Plum 패밀리어가 생성된다. 원본처럼 적이 있으면 대각선으로 이동하면서 벽을 튕겨가며 눈물을 뿜어내는 패턴을 구사하며, 2의 접촉 데미지, 3의 눈물 데미지를 갖는다. 이동하면서 쏘는 눈물 양이 꽤 많기 때문에 은근히 도움되는 패밀리어."
650,1,Plum Flute(플럼 피리),"사용하면 Baby Plum이 나타나 자신의 전투 패턴 3가지를 한 번씩 사용하고 떠난다. 소환된 Baby Plum은 0.5초당 12의 접촉 데미지를 주고 탄막 하나마다 3.5의 데미지를 준다.보스 Baby Plum을 때리지 않고 도망치다 보면 Baby Plum이 알아서 떠나면서 무조건 드랍한다. 보물방 배열 아이템이므로 보물방에서도 등장. 아이템을 사용하는 위치에 따라 딜량의 차이가 크기 때문에 제대로 운용하기는 어렵지만, 접촉 대미지도 높고 짧은 시간에 상당한 양의 탄막을 흩뿌리므로 위치를 잘 잡으면 방 클리어와 보스전에 도움이 되는 아이템이다."
651,0,Star of Bethlehem(베들레헴의 별),"주위에 오오라를 발산하는 별이 떠다니며, 별은 보스방을 향해 천천히 이동한다. 이 오오라의 주위에 있으면 캐릭터의 공격력, 공격속도가 대폭 증가하고 유도 속성을 가지며 적의 눈물 공격을 낮은 확률로 막아낸다.별은 비밀방을 통과할 수 있으며, 보스방의 가운데까지 전진하면 멈춘다. 보이드 스테이지에서는 Delirium 보스방으로 직행하며 특히 그리드 모드에서는 그리드 전투방에서 계속 유지되므로 궁합이 좋다.그러나 Hush, Mother, Beast전(Dogma전까지는 작동한다)에서는 작동하지 않아 무쓸모. Eden's soul과 굉장히 흡사하게 생겼으므로 주의가 필요하다. 특히나 둘 다 천사방에서 등장하기 때문에 혼동하기 매우 쉬운 아이템. Eden's soul이 중앙이 더 동그랗게 생겼다."
652,0,Cube Baby(얼음 블록 아기),"얼음 큐브 모양 패밀리어가 생성된다. 패밀리어는 방 입장 시 입구에 생성되며, 캐릭터가 밀쳐내거나 Mom's Bracelet의 효과로 던질 수 있다. Yeet the child패밀리어에 닿는 적은 패밀리어의 속도에 따라 최대 11의 접촉 피해를 입으며 둔화되고, 패밀리어의 공격으로 죽으면 빙결 상태가 된다."
653,1,Vade Retro(물러가라!),"들고 있으면 전투 중 적이 죽은 자리에 붉은 유령이 생성된다. 사용하면 화면에 보이는 붉은 유령이 모두 폭발하면서 탄막을 소거하고 원래 적의 체력에 비례하는 피해를 입힌다. 유령은 눈물을 쏴서 살짝 움직일 수 있다.캐릭터가 죽을 때 나오는 영혼도 폭발시킬 수 있다. 대미지는 무려 200. 물론 그 방에서 부활하지 않는 이상 쓸모는 없기 때문에 사실상 이스터에그다.생각보다 피해량도 좋고 피해범위도 넓기 때문에 몹이 많은 방에서 쓰다보면 연쇄 작용으로 방이 정리되는 모습을 볼 수 있다.유령의 폭발 피해는 플레이어와 오브젝트에겐 영향을 주지 않는다.Vade retro (satana)는 ""(사탄아) 물렀거라""라는 의미의 라틴어이다."
654,0,False PHD(위조 박사 학위),"획득 시 임의의 알약을 필드에 하나 드랍하고 블랙 하트 하나를 얻으며 피가 묻은 마스크를 쓴다.처음 보는 알약이라도 들자마자 어떤 종류인지 바로 나타나며 긍정적인 효과를 가지고 있는 알약이면 효과를 부정적으로 바꿔준다. 이미 드랍된 알약이라도 나쁜 알약으로 바뀌어있다. PHD와는 다르게 중립형 알약까지 부정적으로 바꿔버리므로 비스트 루트를 갈 때 주의하는 게 좋다. 영향이 없는 중립형 알약은 I Found Pills, Re-Lax, Puberty 단 3개 뿐.부정적인 알약 중 스탯 다운 알약은 섭취 시 공격력이 0.6 증가하고, 다른 알약은 먹으면 블랙 하트를 하나 드랍한다. I Found Pills, Re-Lax, Puberty는 섭취 시 아무것도 일어나지 않는다.아이작의 체력이 1칸 이하면 Bad Trip이랑 Health Down은 I Found Pills로 바뀐다."
655,1,Spin to Win,"들고 있으면 캐릭터 주위를 도는 팽이 모양의 퍼밀리어가 등장한다. 팽이는 적의 탄환을 방어하고 초당 10.5의 대미지를 준다.사용하면 이동속도를 +0.5 얻고 팽이가 도는 속도도 빨라진다. 도는 속도는 캐릭터 주위를 공전하는 모든 오브젝트에 해당하며, 영향을 받는 물체들의 데미지도 강화된다. 이때문에 Book of Virtues와 시너지가 좋으며, 자폭 파리와 거미도 데미지 강화 효과에 포함된다. 그리고 Spin to Win 사용 중에 이동속도는 2.0을 넘을 수 있다.사용 중에는 쿨타임 바가 줄어들고 떼면 바로 점점 차오르는 식.습득시 대사인 Let it rip!은 탑블레이드로 유명한 베이블레이드 시리즈의 영어 대사이다."
657,0,Vasculitis(혈관염),"적을 죽이면 적이 맞은 만큼의 눈물의 양을 분출한다.분출하는 눈물의 양은 최대 16개까지이며, 보스도 포함한다. 눈물이 적들이 쏘는 눈물과 비슷한 빨간 색이라서 죽으면서 퍼지는게 적의 눈물과 분간이 힘들 수 있으므로 주의."
658,0,Giant Cell(거대세포),"피격당할 때마다 작은 아이작 패밀리어를 소환한다.패밀리어는 적이 접근하면 발당 공격력 1.35 + (0.15 * (진행한 층 수))의 눈물 공격을 하며, 최대 16마리까지 생성이 가능하다. 각 패밀리어의 체력은 15로 현재 체력이 0.8을 초과할 경우 초당 0.4씩 감소하며, 아이작이 피격당하면 체력을 모두 회복한다."
659,0,Tropicamide(산동제),획득시 사거리를 1.5 증가시키고 눈물 크기를 키운다.공격속도를 올려주는 Eye drops와 모양이 비슷해 헷갈릴 수 있으나 이것은 뚜껑이 빨갛다.
660,0,Card Reading(카드 리딩),"획득시 시작 방마다 포탈을 2개(Womb부터는 1개) 추가한다.포탈은 색마다 목적지가 다른데, 빨간 포탈은 보스방, 파란 포탈은 비밀방, 노란 포탈은 보물방으로 즉시 이동한다.시작 방을 나가면 포탈은 사라진다."
661,0,Quints(다섯 쌍둥이),"방마다 적을 죽이면 죽은 자리에 패밀리어가 5마리까지 소환된다.소환된 패밀리어는 자리에서 고정되어 이동하지 않으며, 아이작의 공격 방향에 따라 공격한다. 패밀리어는 Abel, Boiled Baby, Brother Bobby, Demon Baby, Freezer Baby, Ghost Baby, Guardian Angel, Harlequin Baby, Lil Brimstone, Little Steven, Multidimensional Baby, Robo-Baby, Rotten Baby, Seraphim, Sister Maggy 중에서 소환되며, 같은 방에 같은 패밀리어가 등장할 수 있다."
663,0,Tooth and Nail(이빨과 손톱),6초마다 1초간 캐릭터가 무적 상태가 된다.무적 상태가 되면 캐릭터의 몸에서 못이 돋아난 듯한 외견으로 잠깐 변하며 이때 적에게 닿으면 접촉 데미지를 주며 이때에도 눈물 공격이 가능하다. tooth and nail은 필사적으로라는 의미의 숙어적 표현이기도 하다.
664,0,Binge Eater(폭식),"빨간 체력 1칸을 획득하고 체력을 전부 회복한다. 또 모든 아이템이 알트 모드 아이작의 고유 능력처럼 원래 아이템이랑 음식 아이템을 번갈아 보여주게 된다. 음식 아이템을 획득하면 빨간하트를 1개 대신 3개 회복하며, 일시적으로 공격력이 3.6 오른다. 또 영구적으로 스탯 2개가 오르지만 이동속도가 0.03 감소한다.음식 아이템은 각각 올리는 스탯이 정해져 있으며, 총 8종류가 있다.리스트에 없는 아이템들은 외형상 음식이더라도(예시: MEAT!(고기), Chocolate Milk(초코우유) 등) 시스템상 음식 아이템으로 취급하지 않는다. 따라서 Binge Eater의 스탯 증가 효과를 받을 수 없다.음식 아이템에 스탯 증가 옵션이 붙기 때문에 원본 아이템이 영 아니다 싶으면 음식 아이템을 먹어 체력과 스탯을 동시에 챙길 수 있다. 최소한 아이템 파밍에서는 손해 보지 않는다는 뜻. 물론 음식 아이템을 너무 많이 먹으면 이동속도가 감소하고 빨간 체력이 너무 많아져서 악마방 확률 관리가 어려워진다는 단점도 있다.스탯 변화는 음식 아이템을 획득한 후 소지하고 있는 것이 발동 조건이기 때문에 빨간하트가 12칸인 캐릭터뿐만 아니라 빨간 체력을 활용할 수 없는 ???, 더 로스트, 키퍼 등에게도 적용된다. 또 획득한 음식 아이템을 소지 아이템에서 제외하면 그 아이템에 해당되는 스탯 변화가 사라진다."
665,0,Guppy's Eye(구피의 눈),"상자나 주머니를 열기 전에 안에 무엇이 들어 있는지 보여준다. 예시 제목이 정말 적절하다. 모닥불을 끌 때 보상이 나오는지도 미리 알려주지만, 오브젝트를 부술 때는 보상이 있는지 알려주지 않는다.이 아이템을 여러 개 먹으면 두 눈이 고양이 눈으로 변한다.Guppy 변신 세트 중 하나이다."
667,0,Strawman(밀짚 인형),"캐릭터와 동시에 컨트롤되는 Keeper 캐릭터가 추가된다.Keeper는 야곱&에사우의 에사우처럼 캐릭터의 이동, 공격 조작을 공유하며 기본 공격 또한 플레이어블 키퍼처럼 트리플 샷으로 공격하며 별도로 3개의 코인 하트를 갖고있다. 코인 하트는 피격당해도 코인을 주우면 회복되며 Keeper와 같이 악마방을 출입하면 악마 거래가 금전 거래로 변한다.키퍼는 패시브 아이템을 획득할 수 있고 별도의 인벤토리도 존재한다. 액티브 아이템은 획득할 수 없다.코인 하트를 모두 잃으면 자폭 거미를 소환하며 죽는다. 이후 소지 아이템에서 완전히 사라지며, 키퍼가 획득한 패시브 아이템도 그대로 사라진다.에사우처럼 목숨을 공유하는 것도 아니고 코인만으로 회복이 가능해 다루기 쉬울 것이라고 생각할 수 있으나, Keeper는 Keeper의 기본 스탯을 가지고 있으며 이것은 이동속도도 마찬가지이다. 다시 말해 에사우와 달리 이동속도를 공유하지 않는다는 것. 전투에 쓰다가는 혼자 떨어져있다가 연속으로 3번맞고 바로 산화하기 때문에 악마방으로 데리고 가거나 Satanic Bible의 보스 보상을 노리는 등 억마 거래를 금전 거래로 바꾸는 효과를 보기는 꽤나 힘들다. 사실상 비밀방 함정템."
668,0,Dad's Note(아빠의 노트),"Polaroid 등을 이용해 Depths/Necropolis/Dank Depths II 스테이지의 시작 방에 있는 문을 열고 Mausoleum/Gehenna II로 진입한 후 해당 스테이지의 보스방에 진입하면 방 가운데에 확정적으로 등장하는 아이템. 획득하면 배경음악이 꺼진 후 화면이 빛에 감싸이면서 스테이지를 역행하기 시작해 최종적으로 Home 스테이지에 도착하게 된다.해당 보스방에 진입한 순간 이 아이템을 먹는다 이외의 다른 선택지가 없기 때문인지 다른 스토리용 아이템들과는 달리 D6과 같은 리롤 아이템, Void류 아이템이 먹히지 않으며, Crooked Penny 또한 없어질 확률이 있다 보니 이 아이템에는 통하지 않는다. Diplopia는 무조건 복제하기 때문인지 복제가 통하는데 당연히 두 개 먹어도 바뀌는 건 없다.루트 진행용 아이템들 중에서 정말로 아무런 효과가 없는 유일한 아이템. Death Certificate로 갈 수 있는 사망 증명서 방에도 이 아이템은 없지만 Spindown Dice를 통해 아래의 Sausage를 돌리면 다른 방에서도 획득이 가능하다. 이 경우 다른 방에서 획득하면 BGM이 바뀌는 다른 방에 진입하기 전까지 BGM이 서서히 꺼지는 것 말고는 아무 효과가 없다."
669,0,Sausage(소세지),"빨간 하트 한 칸을 추가하며, 이동속도 +0.2, 공격력 +0.5, 공격속도 +0.5, 사거리 +1.5, 탄속 +0.2, 운 +1, 악마/천사방 확률 6.9%, 천체관 확률 6.9%를 올린다. 다른 올 스탯 업 아이템과 달리 이쪽은 진짜로 모든 스탯을 올린다.매우 높은 성능이라 그런지 비밀방 전용 배열로 매우 보기 어려운 아이템.아이템을 먹으면 한쪽 눈으로 윙크를 하고 메롱을 하는 표정을 한다.굳이 소시지인 이유는 소시지가 제작진 중 한 명인 Kilburn이 가장 좋아하는 음식이라서 그런 듯한데, 한편 이미지가 위험한 것처럼 보이고 아이템 ID도 669, 특수 방 등장 확률까지 6.9% 올린다는 것을 보면 섹드립도 포함된 것임을 알 수 있다. Nice"
670,0,Options?(옵션?),"방 보상 아이템이 2개씩 드랍되며, 하나를 획득하면 다른 하나는 사라진다.옵션의 방 보상 버전. 픽업 두개가 떨어져있는 줄 알고 둘다 먹으려다가 상자가 사라지는 경우가 발생할 수 있으니 획득하면 항상 신경쓰는 것이 좋다. 보상 하나가 트롤 폭탄인 경우에는 트롤 폭탄이 터져도 남은 하나가 사라지진 않는다.Constract from below 같은 아이템으로 보상이 2배가 되었을 경우에는 각각 옵션을 적용한다."
671,0,Candy Heart(캔디 하트),"빨간 하트 픽업으로 체력을 회복할 때마다 무작위의 스탯이 오른다. 빨간 하트 반 칸당 이동속도 +0.02, 공격속도 +0.05, 공격력 +0.10, 사거리 +0.15, 탄속 +0.02, 운 +0.10 중 하나가 오르며, 만약 한칸짜리 하트를 먹었다면 이 중 2개가 오르는 식. 알트 베서니는 빨간 하트를 획득할 수는 있으나 체력을 회복하는 것이 아니기 때문에 전혀 효과가 없다."
672,0,A Pound of Flesh(살 한 덩어리),"획득시 악마 거래는 돈을 요구하고 상점 거래는 체력을 요구하게 된다.악마 거래는 Keeper처럼 15, 30골드 가격으로 책정되며, 상점 거래는 아이템은 빨간 하트 한 칸이 들고, 픽업 아이템은 한 칸짜리 데미지를 주는 가시로 둘러싸이게 된다. 가시는 비행, 가시 면역 아이템 등으로 무시할 수 없으며 The Lost만이 가시를 무시할 수 있다. 악마방 거래와 마찬가지로 아이템을 고르면 로스트는 무료로 고르는 대신 반대쪽 아이템이 소멸하며, 버그로 추정되나 픽업 판매 아이템을 집을 때도 가끔 가만있는 아이템이 사라지는 등 똑같이 판정된다. 또한 로스트는 반대로 악마방에 아이템을 돈을 내고 골라도 반대쪽은 소멸하지 않는다.Keeper나 알트 모드 ""Keeper""로 플레이 시 모든 것에 금전 거래가 요구되는 특성 상 등장하지 않으며 치트를 통해 획득하여도 아무런 효과가 없다. 모티브는 베니스의 상인."
